id,segment,current brand,brand,brand,brand,brand,brand,brand,brand,brand,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,monthly_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,upfront_cost,term,term,term,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,vehicle_worth,range,range,range,range,range,charge,charge,charge,charge,charge,energy,energy,vehicle_type,vehicle_type
id,segment,current brand,Audi,Chevrolet,Jaguar,Kia,Nissan,Tesla,Toyota,VW,120,200,250,400,500,750,1000,1250,2000,4000,6000,8000,10000,24,36,48,20000,30000,40000,80000,100000,20,40,80,180,300,3,10,50,100,160,Electric Vehicle,Plug-in Hybrid,Sedan,SUV
88,Millenial,Tesla,0.17863070367111678,-0.5194658347478563,-0.2967397747458683,-0.913725842218488,0.26402429336152666,0.8801376656950259,0.39980486505741,0.007333923927131836,4.219989676239179,3.4755220876868957,2.5830321118389503,2.27298180136687,0.3344496674235735,-1.7165950956066247,-3.6506965682568815,-7.518683680691963,0.16544258329084763,0.11269340368157332,0.028357834098756918,-0.13642873001851297,-0.17006509105266476,0.3743112266737201,0.005166721278815567,-0.37947794795253564,-2.1620499570907397,-1.463508558931894,-1.0578329469471304,1.7220539495082434,2.9613375134615216,-0.853407121233915,-0.6896506095902017,-0.33261697874257135,0.45932458166654455,1.4163501279001425,-0.4176609423982002,-0.36937371913070527,-0.09975846042955322,0.23075964164519558,0.6560334803132629,-0.401489279016196,0.401489279016196,0.12414414021002051,-0.12414414021002051
89,Millenial,Tesla,-0.7603636457725771,-0.6609827762398356,0.7992112540703797,-0.7712390738057617,-0.2541451983813878,2.13008731260409,-0.08772100947419437,-0.39484686300071253,1.721526794600665,1.3017777948219633,0.7732708595578222,0.1867714024930942,0.01714057121599266,-0.7257881189384636,-1.3446439360881213,-1.930055367662955,0.10600263072407623,0.04259158588770473,-0.007019304029471485,-0.07204106018853232,-0.06953385239377718,1.054878200618693,-0.15021614383482307,-0.9046620567838701,-2.601820091184988,-1.79822574208589,-1.057734189431645,2.1020978504215915,3.3556821722809325,-0.7777533666218304,-0.60685521953787,-0.32055352958594496,0.3639481017157232,1.3412140140299225,-0.28392508019533397,-0.25124089305039626,-0.05694270682710212,0.1357580141355451,0.4563506659372871,-0.9907051706637828,0.9907051706637828,0.7823272128903448,-0.7823272128903448
90,Millenial,Tesla,-1.0885436581532122,0.20106942123004323,0.09062668682303099,-1.1219686075739024,-0.7630830956427248,2.1649130137966934,-0.0758310651463876,0.59281730466646,2.8083047333133546,2.434183033732821,1.950809149945126,1.1838820205906115,0.42195408542047375,-1.8730061631493289,-3.9442280175035824,-2.981898842349472,0.25862319560345637,0.11273765881860559,-0.07205144273014841,-0.05014891252309417,-0.24916049916881944,0.3404727894137145,0.06786156326441173,-0.40833435267812657,-1.9499006944037338,-1.3563709754528337,-0.7828378369148425,1.7977389098175118,2.2913705969538967,-0.26847242346045475,-0.21784296826480037,-0.11312660723515239,0.12175950416026005,0.4776824948001474,-0.169990720314102,-0.1507329507572037,-0.05404726655352171,0.09634028413694806,0.2784306534878793,-0.8393775735103447,0.8393775735103447,0.061358919221853214,-0.061358919221853214
91,Millenial,Jaguar,-0.8544987098335544,-0.5335042561922336,-1.0020695518547822,-0.7566766270070306,0.2259065262904172,1.969867820798946,0.714825496549669,0.23614930124856848,6.196042037250627,4.895935382612768,4.68085900212745,2.4394246008438563,1.3696498918277369,-2.123965681297218,-6.949882183498289,-10.508063049866928,0.3325622761809928,0.2186648677455954,0.03973974731538432,-0.11917041822085339,-0.4717964730211196,0.3508661098130479,0.38482012548184263,-0.7356862352948901,-2.004122519069565,-1.3963898744320817,-0.6289369558816063,1.4315220632417978,2.5979272861414557,-1.0463777336860223,-0.8463867913405291,-0.448317940106551,0.5510340608905453,1.7900484042425577,-0.72554620858279,-0.6408366008325143,-0.19806641958293358,0.4923610324835046,1.0720881965147333,-1.137339885093824,1.137339885093824,-1.3621030738751203,1.3621030738751203
92,Millenial,Tesla,-1.1619773196355234,0.3856293709315135,0.5661823876327878,-1.159433208873477,-1.0264937202586428,2.9966127920673147,-0.05827091061503675,-0.5422493912489357,0.4058466829176558,0.30061569874022276,0.30466656794760966,0.19805113787725404,0.1473568453229619,-0.19091535776601698,-0.483533937496361,-0.6820876375433262,0.18917651888182568,0.08121153570970849,-0.007401781420977138,-0.14964984701550665,-0.11333642615505046,0.4146088349229269,0.1905557210457891,-0.6051645559687158,-2.316799304870538,-1.70647623214601,-0.857164406087171,1.9370665545133008,2.9433733885904205,-0.3803282144639224,-0.30704692123457994,-0.17130260380039747,0.19015124780929193,0.6685264916896076,-0.33652399615443285,-0.29902128611735074,-0.10203255055863958,0.21528158851424267,0.5222962443161805,-0.9140382789521583,0.9140382789521583,1.4684614376257539,-1.4684614376257539
93,Millenial,Tesla,-0.05949408670301404,-0.42967747326030326,-0.018150817151340815,-0.7668094672586395,-0.7316395357855878,1.5129611691970974,0.5691801637075743,-0.07636995274578717,2.0500323638837075,1.7715534295737292,1.4528015804896623,1.0890661550775103,0.5015528334947752,-1.3450401290036744,-1.983198916535287,-3.536767316980423,0.20428998788259525,0.09908003671926427,0.011547927634984079,-0.10063357339540019,-0.2142843788414437,0.20982173555112166,-0.02045897910087996,-0.18936275645024175,-2.274050909832064,-1.60696000657722,-0.847660829420704,1.8249347596639125,2.903736986166074,-0.8734480633782065,-0.7135258744562751,-0.39876328931386307,0.511710156137893,1.4740270710104522,-0.3810417555853702,-0.3359206925423049,-0.10222212923041435,0.25969135097912194,0.5594932263789676,-0.9986289035070491,0.9986289035070491,0.7386649014159168,-0.7386649014159168
94,Millenial,Tesla,-0.20019099897229353,-0.6192192736503495,0.4529616673491077,-0.9768163587769116,-0.2516740615447678,1.4623847017428369,0.8888112421659264,-0.7562569183135482,1.3489233960602247,1.3511318114587216,0.9793948884406368,0.7155203265661576,0.4990796516869005,-0.5162637313920375,-1.0389499563773743,-3.3388363864432313,0.47068251515013604,0.22095776131321138,0.013121336953879292,-0.2783813303132825,-0.4263802831039446,0.3844621152621508,-0.06900851646818684,-0.31545359879396373,-2.843570498186806,-1.960007914551492,-1.23185517849369,2.3656906869096197,3.66974290432237,-0.8597551855793659,-0.6996342057237698,-0.3813571053692544,0.3909119221053998,1.54983457456699,-0.1485259638051945,-0.1328418121418749,-0.04020778788873976,0.07480784014427716,0.24676772369153196,-0.5678571540671833,0.5678571540671833,1.1757174959754013,-1.1757174959754013
95,Millenial,Chevrolet,-1.013665949409011,-0.7425268016362767,1.0682672193179867,-1.0072106333031037,-0.9329428070843416,2.8296950091962945,-0.45524957184013826,0.2536335347585903,5.188965313091598,3.968498492972699,3.765172381404537,2.2710570970310524,2.1127491682298496,-0.7410507875354329,-6.683494957763584,-9.88189670743071,0.6063255772270657,0.2934745428607134,-0.14751436105245286,-0.29006927386148407,-0.4622164851738422,0.6909359400643749,0.28990863949809165,-0.9808445795624663,-2.7843318228511986,-1.9298915438337207,-1.186135187542562,1.9543710734666053,3.9459874807608752,-0.980701441151598,-0.7888931919532023,-0.38010590023861923,0.5024285752483608,1.6472719580950583,-0.5474606305539934,-0.48901480594740016,-0.14484252090084576,0.2917453199840757,0.8895726374181641,-1.2433872319530823,1.2433872319530823,0.06792226444996152,-0.06792226444996152
96,Millenial,Tesla,-0.9981875804742156,2.595573279690905,-0.9630383061814083,-0.9652357309915663,-0.2573556896240732,1.3413894259701156,0.10084474386548559,-0.8539901422552427,4.049874245841231,3.3445014554650534,2.83982531415329,1.1660582962651356,0.524862460971927,-1.6377491225825027,-4.021772180929022,-6.265600469185112,0.2372526418146756,0.17675675716278294,0.03116111971576674,-0.15130046721438295,-0.29387005147884204,0.37331070631771923,0.09448192940584499,-0.46779263572356444,-3.233981919320134,-2.2964789862124486,-1.2798028500759204,2.793192097369121,4.017071658239382,-0.1995438585779259,-0.1569402264079458,-0.09194522976250652,0.09748744344308086,0.35094187130529736,-0.26529308785593125,-0.23868138068364408,-0.07189712212034119,0.14918182951452752,0.42668976114538915,-1.521324426475547,1.521324426475547,-0.18982334781516808,0.18982334781516808
97,Millenial,Tesla,0.5061414774569162,0.21261321536022582,-0.7943341251097706,-1.1661882081567922,0.8183846363941671,1.4898801623123776,0.03890942509128359,-1.1054065833484064,2.0771316319918847,1.9332275924561397,1.6648250956200263,1.1700104957039166,0.11872584651853435,-1.0701240019381966,-1.950417363713091,-3.9433792966392116,0.5383224175727855,0.2299337307076652,0.0071901075966186445,-0.33407017589288635,-0.4413760799841826,0.4672504037279641,-0.027177449009293753,-0.44007295471867036,-1.4194574854770305,-0.9471737187033782,-0.4592682355671529,1.0045522889883647,1.8213471507591965,-0.8757002737648826,-0.7237404725585872,-0.33493125312502026,0.4742295155361653,1.4601424839123247,-0.2410580504816074,-0.21603995690670696,-0.05269673713630263,0.135173656674014,0.3746210878506029,-0.4883578334918796,0.4883578334918796,0.19922388776137234,-0.19922388776137234
98,Millenial,Tesla,-0.9540535339250501,0.5560284194533974,-0.8608151340878637,-0.9579810384139044,-0.605020029277425,4.2933166024137455,-0.755857302657331,-0.7156179835055678,5.710692382890827,3.918051289751954,4.2322391676931606,2.286167841842688,0.9849218060697282,-1.3815260366721294,-6.225590870059365,-9.524955581516862,0.36645292313195,0.14274580541828374,-0.0003096901628214521,-0.15185280283691704,-0.35703623555049535,0.5128607892792569,-0.03829511521327378,-0.4745656740659838,-2.0029226377582208,-1.495495718634847,-0.6956550020195551,1.3865363134576274,2.8075370449549926,-0.44752505460223724,-0.34790987146244245,-0.1565359392255552,0.25081427895688346,0.7011565863333512,-0.5936484483783273,-0.5249370395468261,-0.13625998790287142,0.3833533947162673,0.8714920811117579,-1.006009129714186,1.006009129714186,-1.2314408175265215,1.2314408175265215
99,Millenial,Tesla,-0.890134609094099,-0.9523504157324698,-1.0205814594043128,-1.098283201327575,-0.9428105337616379,4.232138174675215,1.1138660549582002,-0.44184401031332,2.9819659624212798,2.3795913858307305,2.323690821695799,1.0944394795368346,0.3587091861511196,-1.2336121071340145,-2.4056362947211527,-5.499148433780596,0.4672680355912224,0.2766832664235598,-0.09421103381643448,-0.2073029795862571,-0.44243728861209075,0.9847076753334163,-0.27340514105748737,-0.7113025342759292,-1.6929628572119166,-1.2230613641463117,-0.6576027854531992,1.3496911626353967,2.2239358441760313,-0.4022657120436307,-0.3121936273250814,-0.1395879898340614,0.16859744256150455,0.6854498866412689,-0.26243674465392436,-0.23315715287419705,-0.06278985244484525,0.14447564420295755,0.4139081057700093,-1.27317514228876,1.27317514228876,-1.7643337589080454,1.7643337589080454
100,Millenial,Chevrolet,-1.1046549429134107,-0.16821635495320064,-0.8738009783622835,-1.107589372149822,-1.0256353887773684,4.131609338027237,0.19098090951736912,-0.042693210388521585,6.5856291722353655,5.416735371142913,4.20309262468094,2.561916545865489,1.60100380181491,-3.3238340348734106,-7.182968461313569,-9.861575019552628,0.175894306072152,0.11882740025790378,-0.03727194084149915,-0.10527230631411522,-0.15217745917444164,0.71703037772007,-0.18109806366494507,-0.5359323140551246,-2.3744319218052246,-1.6761475281866414,-0.9610135281870877,1.5293506003690949,3.4822423778098557,-1.2583853201336828,-0.9899987713826364,-0.5205212375421018,0.7672909102647967,2.0016144187936247,-0.5545669642103641,-0.4949424264201232,-0.09466754658621385,0.3282147538491951,0.8159621833675059,-1.207150586656009,1.207150586656009,0.7557855689456509,-0.7557855689456509
101,Millenial,Tesla,-0.9565643469157696,-1.0491661187032044,1.3930418036308625,-0.7555311603240735,-1.0860176603639806,3.1392694722267223,0.2192270633420701,-0.9042590528926271,1.2979860771573069,1.1592303013033438,1.1094813748074346,0.4620120123137723,0.6407714385155951,-0.7241565823718101,-1.5023350380465943,-2.4429895836790476,0.4197799341222735,0.2304321822253933,-0.025986911212490305,-0.18526579732891968,-0.43895940780625686,0.4923150652140822,-0.33481651169698745,-0.15749855351709408,-1.391731927135783,-0.9318200953611515,-0.6641448384822393,1.2368181121343387,1.7508787488448356,-0.8683525451863927,-0.6870923229564239,-0.4006929569013037,0.5212218807572528,1.434915944286868,-0.4629769587713956,-0.41153534237567246,-0.12004661565609798,0.2616866849914372,0.732872231811729,-0.9411123688949511,0.9411123688949511,-0.8056450663876662,0.8056450663876662
102,Millenial,Tesla,-0.3923334646280161,-0.5537664413626547,-1.0459897347474434,-0.015064021493826463,0.6624790492129597,2.192980354934179,0.14864097535752419,-0.9969467172727228,3.839713144572979,2.9339773998299816,2.6723148750709114,1.8409568306023893,0.8944522329478151,-1.6968795197567292,-3.9203774994132203,-6.564157463854132,0.5296110075618783,0.4152726125955786,-0.03476956847107371,-0.31909280188754074,-0.5910212497988423,0.2152447399691947,0.04343719889761233,-0.258681938866807,-2.2903713199733353,-1.5122389403409753,-0.8634149446927091,1.784112285473944,2.8819129195330766,-0.7336718901117261,-0.6097421762745788,-0.325567726639589,0.4249597703773036,1.24402202264859,-0.21334837115330368,-0.19123496981079519,-0.053432101777488805,0.12674963514589857,0.33126580759568924,-1.1180438217215054,1.1180438217215054,-1.9176852087571188,1.9176852087571188
103,Millenial,Chevrolet,-0.7319271596961516,-0.6744795005906955,-0.42466382305065514,1.463827248685269,-0.4206923107766696,1.938315843318963,-0.4688587400155183,-0.6815215578745424,5.520980166192398,4.430193729549508,3.6320817222495414,1.6315864190572356,0.33183552972541985,-2.6640405830695446,-6.226240991821841,-6.656395991882716,0.17096785022008246,0.10686534755857072,-0.022988142179961923,-0.07906189447074324,-0.17578316112794812,0.5830797067413851,-0.18274566358317257,-0.4003340431582121,-1.9094244048079816,-1.2694352457778466,-0.5998657950255049,1.2276847145798495,2.551040731031483,-0.49273636834161433,-0.39354382898114904,-0.2125884298296546,0.2960642354304812,0.8028043917219372,-0.3343712158564273,-0.2974398040792315,-0.09456811844632163,0.19287453255787862,0.5335046058241018,-0.5200739170228512,0.5200739170228512,1.2021815730824963,-1.2021815730824963
104,Millenial,Tesla,-0.7585132231467716,0.36535772750528195,-0.8727796220993401,-1.1820212319023078,-1.0841664381005682,2.992334003508473,1.1309446684548803,-0.5911558842196487,3.1780165443595596,2.540702543855825,1.760547548591807,0.35166552668805817,0.9523298325775782,-1.0429318393267684,-2.3168965790898923,-5.423433577656162,0.23267635323395477,0.15838774391234509,0.027525805943235615,-0.06441423634069282,-0.3541756667488428,0.47593205849715203,0.026165623492964363,-0.5020976819901164,-3.9298443138313712,-2.857276838967408,-1.724262251676424,2.7241801435700213,5.787203260905183,-1.050087329456213,-0.8542648846136891,-0.4317838091174583,0.49279294928450934,1.8433430739028511,-0.20695868934727438,-0.18784042878237836,-0.030686361671854206,0.09945876298454526,0.3260267168169619,-1.145411071631751,1.145411071631751,0.3155437295026331,-0.3155437295026331
105,Millenial,Tesla,-0.7369627805649938,-0.7796291486844186,-0.33153956650443794,-0.6243330167903959,-0.07979954448362547,2.1399360727417225,1.191856721848035,-0.7795287375618861,1.323694498381816,1.0098596017652,1.13023012949804,0.6873160437815715,0.2834473006345726,-0.7771867277701974,-1.6317850108173517,-2.0255758354736506,0.40268057978540606,0.2193925586856314,0.06893415238556322,-0.32684828596707083,-0.36415900488953,0.24016248903661175,-0.12651148308156968,-0.11365100595504218,-3.5479489608807273,-2.368130165052651,-1.3658689593171411,2.723204793091069,4.558743292159452,-0.3154817706741461,-0.24747647070095308,-0.08303485298926366,0.1528096954748729,0.4931833988894899,-0.6311599786420762,-0.555960183946948,-0.10672838872194312,0.3748769858252893,0.9189715654856782,-0.6782059381871923,0.6782059381871923,-0.9318336972556364,0.9318336972556364
106,Millenial,Tesla,-0.9368506765531722,-0.594207576830993,-0.46746130715938916,-1.0423111500858826,0.8726444628788224,1.8699123301998208,1.0822475852493556,-0.7839736676985617,1.3698811745158737,1.2635843674109637,0.9989116935268885,0.41261998045920034,-0.035957697843984615,0.25759120477859154,-1.1653566494997256,-3.1012740733478075,0.15375777256141304,0.10268070816367578,0.01840243332540703,-0.04981824235980789,-0.22502267169068793,0.6041390883803386,-0.1481409779551328,-0.45599811042520555,-3.889403677401161,-2.7190663869993688,-1.5279031123196427,3.2184349323889307,4.917938244331243,-0.5739865315791078,-0.4531274525398906,-0.26211314744655584,0.3215731300654945,0.9676540015000596,-0.34305644927652823,-0.30300129317735786,-0.08079137617185411,0.17733448525873996,0.5495146333670005,-0.7430198216252646,0.7430198216252646,0.6730967026483312,-0.6730967026483312
107,Millenial,Tesla,1.1272748993119501,-0.5178942835464243,0.1548255237001448,-0.654163088799694,-0.39406070282522887,0.868633877827732,-0.4169072001839137,-0.16770902548456545,5.211317747299978,4.152332466167628,3.8192893968581956,1.9973365071838538,-0.4566822506829382,-1.8204635114154506,-4.7385694941564775,-8.164560861254783,0.4536962689998161,0.2212002830017667,-0.16621394706461246,-0.2377237195238322,-0.2709588854131382,0.5874193823088525,-0.13701911350663187,-0.45040026880221995,-2.4985568394513002,-1.828552732635869,-1.1506610492922533,1.9114950324043498,3.566275588975074,-0.636017067515022,-0.5238448212354695,-0.2532595514975535,0.3488832348603419,1.064238205387703,-0.28658035985775104,-0.2551140833778238,-0.06325163741817719,0.16524327309223713,0.4397028075615151,-1.0383401538758164,1.0383401538758164,-1.5759734456824883,1.5759734456824883
108,Millenial,Tesla,-0.34771656331744405,-0.2569326115345627,-0.45942423968697754,-1.023859276853699,-0.6160739215984816,0.3246387284944372,-0.1606141556295092,2.5399820401262376,2.8355203955662445,2.3212990736296266,2.046594944616633,1.3368030038934537,-0.2226245447525974,-1.459392878683552,-2.9261978152570016,-3.932002179012806,0.5453812444811453,0.31183866204600763,0.10453733241192753,-0.34920745441658585,-0.6125497845224955,0.6619495995256339,0.3199742344420755,-0.9819238339677092,-1.9220824841361643,-1.4288501332431975,-0.8068851822939811,1.2438611141706177,2.9139566855027255,-0.4654202393531908,-0.36074387626846743,-0.21562499814810177,0.27574730335741493,0.766041810412345,-0.12782984534545844,-0.11363769268186368,-0.03261372682049732,0.07119130958396114,0.20288995526385822,-0.8443064050303495,0.8443064050303495,-0.2915526488533232,0.2915526488533232
109,Millenial,Tesla,-0.38327467898050394,-0.34092575626195887,-0.2523218326306782,-0.7912317694257116,0.7908210162551244,0.7635871876544358,0.26260728054151183,-0.04926144715222003,2.7622934527828487,2.1234880609825963,2.177951324464152,0.8889753013583288,0.5759786764783281,-1.3323620511936527,-2.199202811253439,-4.997121953619164,0.10072523093407906,0.054247287166366134,0.03825489321937295,-0.10694077718373696,-0.08628663413608112,0.1294569256579181,-0.024669986460807647,-0.10478693919711057,-0.899052898174808,-0.6233658027211817,-0.3515571973559486,0.6175790114172635,1.256396886834674,-0.6443193061249396,-0.5204803242948965,-0.25945707183609823,0.36011415548940795,1.0641425467665262,-0.5847320245464328,-0.5162774683542617,-0.13323298424791868,0.30112423806656075,0.9331182390820524,-1.435975436739532,1.435975436739532,0.28161882746448064,-0.28161882746448064
110,Millenial,Tesla,-0.3342584397832472,-0.6397956643825088,-1.0833567764956655,-1.125840207969562,-0.6744599104909852,6.065841295323288,-1.0881826862880064,-1.1199476099133134,3.2834718806665255,2.296279024788209,1.5669633870306021,1.1499771442510243,0.5474768828678362,-1.2454091443616564,-2.981684225843799,-4.617074949398744,0.5977013497863519,0.3612363179779797,0.15761737610091597,-0.5543231117055334,-0.5622319321597142,0.07358603929589969,0.10146550266352727,-0.17505154195942718,-3.078120031744991,-1.9664532804554584,-1.409796624122515,2.347744748251139,4.1066251880718285,-0.8032131858085173,-0.6190485678319513,-0.3394488628361272,0.371196530250988,1.3905140862256076,-0.15916275260366552,-0.13883261036801647,-0.025275102058854276,0.06474557570272901,0.2585248893278072,-0.9054513912256315,0.9054513912256315,-0.3830012350400198,0.3830012350400198
111,Millenial,Tesla,-0.9828250550008453,-0.701182949406556,-1.0006933303348606,0.3815965035151432,-0.49163715801895014,2.971679257423423,0.6156541595626337,-0.7925914277399884,4.640522829333063,3.222603981127228,3.1273303652327673,2.1138367296682086,1.2233456230961872,-1.7697833762657114,-4.95767070979126,-7.600185442400478,0.24513096650329771,0.18734656433046568,-0.062487213887489734,-0.08951763236370419,-0.28047268458256963,0.6688277153452269,-0.5205888649670798,-0.14823885037814621,-1.3703187561480514,-1.0491229248662015,-0.6128389605409499,1.0211976328103467,2.0110830087448557,-0.8578259809308182,-0.718660146151238,-0.347783124560211,0.3902911262732611,1.5339781253690064,-0.4948550692256662,-0.43477369068801164,-0.13463816282452212,0.26857769780668883,0.7956892249315115,-0.9596138875554528,0.9596138875554528,-0.521449680058489,0.521449680058489
112,Millenial,Toyota,-0.06414228761303731,0.7015020542750896,-0.12898067203123964,-0.37444127164997043,-0.6818400019362378,0.7362345202666543,0.5786922525174052,-0.7670245938286642,4.248679162371311,4.005599430966485,2.690126007539537,1.6989254725719132,1.0032176691469123,-1.4550962111505514,-6.335748406864493,-5.8557031245811135,0.17909309361892284,0.08794527199747162,0.04475979550224535,-0.1416170839000772,-0.17018107721856257,0.29476118426494424,0.06283484113678939,-0.35759602540173385,-2.1138280322782927,-1.6291796631728233,-1.0016727592520858,1.6302946759596972,3.1143857787435048,-0.7339784363473467,-0.6218096484168409,-0.31150554604831304,0.2912085972012368,1.3760850336112642,-0.5668928908506042,-0.5020162011693134,-0.12030457554175367,0.34848755812815935,0.8407261094335119,-1.3617449993876807,1.3617449993876807,-0.4180527924678973,0.4180527924678973
113,Millenial,Tesla,-0.7884494114404683,-1.03868533036903,-0.40530358201902084,-0.903681125574288,-0.9535911644043061,5.008573620208727,0.008507333258230831,-0.9273703396598454,5.949475963287017,4.9777489274374105,4.318387543042533,2.187741873300718,0.3817592544782453,-1.5842839098058157,-6.859839445882097,-9.370990205858014,0.28533723044098824,0.22390487598580908,-0.04007671789666495,-0.12403306244527135,-0.3451323260848608,0.39959172611210736,0.3863687400852529,-0.78596046619736,-1.7245105717826636,-1.2137322260345584,-0.7674355350479944,1.473007356720672,2.232670976144546,-0.7022476744377495,-0.5615074589777085,-0.3010827912566779,0.42677169753866806,1.1380662271334678,-0.3581414028759784,-0.3196876105019552,-0.07762164910946867,0.24610232940059262,0.5093483330868098,-1.1117067900868263,1.1117067900868263,-1.0854946988013077,1.0854946988013077
114,Millenial,Tesla,-0.28383185012958945,-0.961937165315068,1.362741293526154,-0.9921312903676714,-0.7661426749596973,2.414062259891698,-0.6657422826572579,-0.10701828998856722,5.227084063826652,4.399683020399603,2.941367582555814,1.9134509328499982,0.09568994450160861,-3.3004331985430166,-5.1877339245519885,-6.0891084210386754,0.5342023033207233,0.21581604188014492,0.009258589644160709,-0.4213892237595709,-0.3378877110854579,0.41083930845407934,-0.14172580152982128,-0.26911350692425806,-1.9360669765938492,-1.208764755609544,-0.7423182249892322,1.567431287894082,2.319718669298542,-0.8398670541960327,-0.6699844338077691,-0.3475115758907862,0.4409614449556958,1.4164016189388926,-0.25453280129398936,-0.22570981126459705,-0.06374686935940718,0.13517591575626853,0.40881356616172515,-1.0691546732942059,1.0691546732942059,-0.8986184590739139,0.8986184590739139
115,Millenial,VW,-1.199768380981684,-0.8872286923162647,-0.1918712196438508,-0.6444017419048789,-0.6586396810600155,3.502651196775322,0.3837025723834617,-0.30444405325208945,3.312752439588845,2.567786313629636,2.7116014809268165,1.1775477439281468,0.848454180508114,-1.933743288560307,-2.6195802841968234,-6.064818585824428,0.2996854294990023,0.11011065551313415,0.03996515856266214,-0.06835126108697315,-0.38140998248782554,0.47008008814323565,0.06592663165054047,-0.5360067197937761,-1.680789409915883,-1.2252784343973688,-0.7522759042488079,1.4183489284408233,2.2399948201212365,-0.8261836005147668,-0.687761787198809,-0.334657053057438,0.4137453328223498,1.4348571079486638,-0.5693111755193264,-0.5044906270842067,-0.12323154458763258,0.27896405547916736,0.9180692917119984,-0.8744930005578289,0.8744930005578289,-1.7709063369267957,1.7709063369267957
116,Millenial,Tesla,0.843634885461972,-0.5811492787400493,-0.6148870972622139,-0.7101629000609475,0.14484298172399057,2.0576607440307804,-0.5106552414774734,-0.6292840936760592,5.007493303124083,4.480721708540622,2.9615340856847516,2.616422259307884,1.2889731546043395,-1.9434540451670994,-3.9621499219940723,-10.449540544100502,0.18528760459570146,0.0799251363604811,-0.05151301432512556,-0.07380611832399459,-0.13989360830706227,0.9067018646698126,-0.19303615217925119,-0.7136657124905623,-1.4240696228707954,-0.8667799922571215,-0.61518646536953,1.1823184124484682,1.7237176680489776,-0.541537690275262,-0.4398168513658095,-0.22046614358472905,0.2915814472650934,0.9102392379607074,-0.4778745913589406,-0.4212517198704159,-0.13282622741237687,0.2919372838624401,0.7400152547792931,-1.000479860794503,1.000479860794503,-1.4959016925491162,1.4959016925491162
117,Millenial,Tesla,-0.5740922260351323,1.0763370103754843,-0.9236005819548766,-1.1441355155037634,-0.328743767737548,3.313447414122966,-0.50981908752665,-0.9093932457404809,6.289916345187514,5.214297223605276,4.970385215256201,1.3207142380506216,1.260521406628457,-2.9186875795634517,-7.747843750544066,-8.389303098620548,0.28625310695950545,0.17148048065981822,-0.001090428290572265,-0.16361358596370035,-0.2930295733650511,0.31049209989788307,-0.0053952145008147046,-0.30509688539706836,-1.9391003716594564,-1.3997866500821994,-0.7915653736579928,1.377056750187795,2.753395645211853,-1.0114002799214952,-0.8164310504382223,-0.3937990881922028,0.5056626309318824,1.7159677876200374,-0.398197821326023,-0.35171662641719426,-0.09310201122574702,0.21484621899837603,0.6281702399705882,-1.0236365807913075,1.0236365807913075,-0.3717268355335732,0.3717268355335732
118,Millenial,Tesla,-0.5810252414570027,-0.7079082791858506,-0.6332327446338943,-0.726454476374664,-0.6220595521833034,3.0588065056177904,0.13516019685443825,0.07671359136248723,3.533935730651054,2.8580170548106256,2.524139947895782,1.176955720566779,0.6785691576694703,-1.3895505259116074,-4.3902427297578255,-4.991824355924282,0.3034864312359746,0.19275748934085468,-0.019884246420080964,-0.15456054250638407,-0.32179913165036433,0.45519768655468096,-0.13967349398473639,-0.3155241925699437,-1.8900482379107137,-1.2919971773230086,-0.78195039022309,1.5028582550464478,2.4611375504103616,-0.5485632311675233,-0.45573264906794475,-0.23815683498100249,0.23656493379599597,1.0058877814204745,-0.44740843261605057,-0.39650238199593846,-0.1061161722606413,0.27907825536227643,0.670948731510354,-0.40360280839644236,0.40360280839644236,1.4872541499784622,-1.4872541499784622
119,Millenial,Tesla,-0.8029956465538376,-0.7366544732006424,-0.1511119061356596,-0.9370635182342641,0.6371988995830258,1.5868208233163017,1.2764603422976264,-0.8726545210725503,5.7196125838622995,4.902498105140429,4.15872476723813,1.4138980346542915,0.7085975268880187,-1.3870900683039533,-3.3315478142153694,-12.184693135263853,0.2577157713294512,0.09415577977228223,0.09227609587518237,-0.15737130482783962,-0.28677634214907616,0.6818950055345812,0.06511879750205729,-0.7470138030366384,-3.0101609164148497,-2.063075480353056,-1.2295100075428569,2.339153561509262,3.9635928428015,-0.6257509895343027,-0.5056166926549934,-0.23834008951425945,0.30144067847552425,1.0682670932280316,-0.5506483102390672,-0.49294697888747446,-0.12066941147904259,0.3434740542666017,0.8207906463389821,-0.9551443332903388,0.9551443332903388,-0.37025816312903176,0.37025816312903176
